HJD	Epoch	O-C	O-Cerr	Source
2435161.233	-1847	-0.3346	0.0438	Irwin1961
2435161.244	-1847	-0.323	0.0348	Mitchell1964
2440642.573	-1268	-0.1336	0.0254	Pel1976
2441371.376	-1191	-0.256	0.0302	Grayzeck1978
2443974.821	-916	-0.1156	0.1649	Berdnikov2008
2444382.029	-872	0.0307	0.0418	Coulson1985
2444788.886	-830	-0.1752	0.0219	Coulson1985
2447875.157	-504	-0.0029	0.0271	Hipp
2448272.567	-462	-0.1882	0.0196	Hipp
2448679.688	-419	-0.1298	0.0256	Hipp
2451907.768	-78	-0.1472	0.018	ASAS
2452437.851	-22	-0.1916	0.011	ASAS
2452617.736	-3	-0.1714	0.0256	Berdnikov2008
2452835.451	19	-0.1873	0.0085	ASAS
2453015.225	38	-0.2779	0.0327	Berdnikov2008
2453384.51	77	-0.1895	0.0103	ASAS
2453782.075	119	-0.2195	0.0081	ASAS
2454179.684	161	-0.206	0.0087	ASAS
2454577.284	203	-0.2015	0.0084	ASAS
2454974.906	245	-0.1759	0.0163	ASAS
2456640.98	421	-0.2164	0.0261	Berdnikov2015
2456896.694	448	-0.0998	0.0263	Gaia-dr2
2457294.243	490	-0.1466	0.0314	Gaia-dr2
2457455.133	507	-0.1881	0.0432	ASASSN-V
2457852.789	549	-0.1274	0.0347	ASASSN-V
2458250.569	592	0.0567	0.0383	ASASSN-V
